theta1,theta2,theta3,x,y
2.485248402145528,6.242262649632092,1.8755225303168095,-1.9413654897008692,0.32840952002165835
2.5651030346174832,2.439207303498838,4.676958224798201,-1.5178746628488056,-0.6662959558305026
2.339434730807156,5.983641368315916,6.03536138210015,-1.3667052064136809,2.5864552779403662
4.471019377114067,2.6333913706392504,1.0249860840601106,0.1703454583629132,0.7232821654219643
5.914937385010603,3.4722588032061976,5.512024513044561,-0.756743026091301,0.40101116250603314
4.033440361942951,5.469868552837978,6.189392696894555,-2.6247767232260752,-0.8414225871414921
6.053788111556453,5.184022204522328,1.4463108876800983,2.2067530195403497,-1.0807159169318195
1.9615900679088674,5.365015525999515,0.42549260330346783,0.22405246454173466,2.783551965953577
2.259599824931752,5.6182955599779545,1.1034441604494882,-1.5628071622472417,2.200769013682215
0.6780952527272687,3.45704685712504,4.216822150632716,-0.24460412594239045,0.6678905017812937
5.579283935165742,4.026300321547024,3.433027718270876,0.6691749859877015,-0.3721360229993933
6.249980721006907,3.809839395420712,0.9879673052658878,0.24659150176347383,-1.6250471410360978
1.4172404441152568,4.002299701731334,2.523006987783562,0.7141740529166576,1.2240983198199336
3.006391477513433,1.594069531161661,0.31537569052025605,-0.9005215123523557,-1.8383287457056565
5.96406993818328,4.858612451640663,2.5311520891184345,1.4831260761972445,-0.5902521600330868
4.1873520717350035,3.016790276202645,0.9540936308846891,-0.19576833703087848,0.8849462107650167
2.6069509847802914,5.9437764251431915,3.994572061758596,-0.5023985669692276,1.255397724599821
3.635487915994532,0.321107035083382,5.152054143429597,-2.5168057113990345,-0.8908968059012758
3.3788644962651277,5.873334453424546,2.8573077726661924,-1.0596876579472725,-0.5044639756875878
3.7466325830181164,2.680450204170237,4.7191345391222805,0.3172591432511822,-1.4140683047795297
5.623125931315545,4.362689800229031,5.737535194429818,-1.0566291919308894,-1.1606159764693733
6.090186671889483,0.9705093097482071,1.2599014055356248,1.2442291164434789,1.4028006913689337
1.6728144606954598,0.012981980487767636,5.545453514370204,0.3666681784860107,2.8004836539636115
5.167256342418301,5.6865837098266345,1.6177617078554378,1.2935957869214239,-1.9829188789501386
5.80405228438163,3.6435010018776604,6.235053934551258,-1.112024264752832,-0.45843002406663313
2.6661316070869363,1.9652600435337473,1.6384131913443427,0.02991991601707611,-0.5523531713654292
3.535162895158165,4.419067452234102,1.55157715549096,-2.020345590463272,0.530550269999302
0.2876966353526177,5.617208661984171,3.5932920534852584,0.8908952193037621,-0.1589317918408717
1.9191328234980605,0.2154662291244621,4.952339744323187,-0.18172969342714218,2.505136971901697
3.6394276754870583,4.5535027118234375,4.879460346106403,-0.33643381260653316,0.9502802228284952
3.003104376223945,4.857316482785924,6.127083945733045,-0.8477609414752563,2.1268468032968744
5.717981950627248,3.3332022091213585,3.7767492143112738,0.8794449919422707,0.0879666036183735
5.157005362488609,5.858597461313746,2.5296734807982397,1.0080698226882596,-1.072687847757003
2.515505566660082,4.2312830341392855,5.5681263585745455,1.0526716802129403,0.7843383737945258
0.9635476987766796,4.8448707869804135,3.889003219533133,0.4969471176811552,0.09481154861121421
5.3078705062717155,3.6206115343094867,2.079683744889718,-0.3058537383582093,-1.351627610220581
2.9249622607902626,5.7521023355803464,4.312645178536595,-0.7981505950793364,1.3057109976369552
3.622629155022684,0.5739349417482444,1.873152994376437,-0.40246633313566516,-1.5444351029758967
6.245458365047809,1.3391276277327462,0.7213210603963001,0.82873888298798,1.8258218714629502
3.2143676524317013,5.238469681394925,6.129405652821989,-1.9915772590923702,1.655848345928042
5.929694202505336,5.525742381311324,1.1401412938672886,2.38156810987259,-1.213085671135568
3.154510513013626,1.2037438726353922,2.0231229362743304,-0.351512320298605,-0.8528301427590054
0.4269682506541335,6.028500194524139,0.9910228897881337,2.291727725973883,1.5036635904004751
4.359847441967603,3.073163086681133,2.170385420564456,-0.920727357178538,-0.20347537998787196
5.597935546660205,0.87696679639981,2.5596694815010044,0.8311088467900557,-0.06194259453721207
2.7229181249536656,1.0582433362982862,5.270115356508386,-2.647037368897471,0.17457771399348987
4.581573071231114,5.604738629652197,1.1227660196254046,-0.5458284616969682,-2.6327471135529055
1.166965467152958,3.32355147756248,0.03536311929061157,-0.01254171499953649,-1.0385823455762706
5.706581232317998,3.897466379880622,0.2786566988040352,-1.0426264761716624,-1.1655802493823955
1.837476062154905,0.9136505829442578,1.6092803092668309,-1.5330207801728075,0.4065793548329224
1.0172166672315763,3.9253908545465164,1.5815016105085875,1.725043890361234,0.11563134366027344
2.104227391761815,2.4264206590476745,2.660864567300162,-0.07416732617592314,0.6660129833725178
3.0588189982590133,4.019354526806528,0.28293629872872983,0.1768747968022023,1.6775121952674406
1.1358776490284834,4.567539803931298,0.12754691082106343,2.157405348643196,-0.07788973317875808
5.165562738513532,5.533405568773302,3.0085548705413623,0.5620920291286504,-0.9462818838031667
3.8677311007891646,0.817526128262496,4.617685876083348,-1.7674597252059234,-1.5420854311617633
1.313355390717398,2.0852571678500804,5.42818438931053,-1.5390190890091828,1.2758201997341059
6.240242275882304,2.903405339377729,5.531593169275232,-0.47414731500916407,1.0932093586508267
3.9305627371256366,3.4818426006912557,6.266629372066234,0.1650622598530651,1.091331265281235
0.2204264155932741,5.960834703515304,1.0875202553308627,2.5229808592729164,0.9504994213021253
1.0466479246581295,3.0849465655890858,0.1710120149282311,-0.4466222321291413,-0.8874840351627545
2.871387977852547,5.012259122340046,6.1487732446926,-0.8888222406623225,2.261007793290846
5.203419168291233,4.7522454811236825,2.3196018738835975,0.5671037004166073,-1.675155780097571
2.130476708893464,3.1364346494235673,4.680560673956331,-0.8708554653374257,-0.5019434774714826
3.647803819002481,4.1448772794732,5.934344029868164,-0.414586327728967,1.430318929884958
4.3593403879656405,2.669248378108879,2.9865441811352373,-0.4416887914468593,-0.8167106210930408
1.4439318395346803,1.1453707911398332,3.716613006265455,0.2749408107282484,1.539330018166858
2.622112829281629,6.14323299271847,4.509140547226836,-0.8988290529849365,1.7595004744456604
5.905094578778498,2.6088461797360147,3.9062185725801184,1.3056167290083376,0.27517967549423883
4.8754081686022746,4.137161162201045,1.5845047607616554,-1.1419765990934059,-1.507751847320272
2.9910826600871085,2.105500440829168,4.17036836326489,-1.601453839709016,-0.6199863171276492
5.039569445491394,3.8644956224720337,4.984496760613589,-0.30003819716164326,0.5198030207054647
5.383890948748969,6.0430317514483605,3.5292263575680947,0.3098076160251587,-1.0083258155162653
1.9291076066337227,0.8911640971527135,5.747233537434998,-1.9540142156672786,2.0083709263680376
1.874817225158257,1.8887398005754368,3.998054588757236,-1.0198559141959702,1.3672446363914665
3.676030770901784,5.824940847317445,2.2125339335688596,-1.1998256569395669,-1.3386457564842473
1.549459877592606,5.549798812499398,1.594347877075181,-0.0379710238197416,2.3959758350546103
2.9901649575344402,3.8222524693254605,5.653881890433626,0.8696353320643798,0.5558159466497256
0.7727708955538705,3.8236817629354514,4.073159214679174,-0.1278554923996803,0.3902445261900179
1.4755707645287703,3.9146943108651406,1.028752909943236,1.7130107451330039,0.35197837679569205
3.739993570250659,4.6548879363802795,0.6186924040584941,-2.2577852941974084,0.6936370037982035
5.377736265874036,5.8514324339557575,6.102971052197267,0.9021629923055717,-2.7581187214553093
0.5174613256699863,2.7142484319321505,0.08346317623664537,-1.1118371335332198,0.23197032325050612
2.588936575398009,1.6263039622145736,5.973877546230891,-2.0498935238043536,-1.0460571713229623
2.5389965736627405,0.3102549874152211,4.634799872032853,-1.4198884324793586,1.787330566257352
1.2205907357804793,3.5121998652579673,3.0891685980312076,0.39550809455561836,0.9389976277747014
3.579505669454556,3.2148754098097965,0.09361088638622729,0.7891335615355654,0.6337732064754165
3.733546654280729,0.3931499302743989,1.758457707069255,-0.4608025056081644,-1.7789171977800635
5.866951556572651,1.5164705400419094,4.186784190889626,1.9115291996044217,-0.3523962835425032
0.4405308829269201,1.1316453417943728,0.14863163747720307,0.7536959759189904,2.4151881242139552
4.383915295792584,5.933180848000661,1.6958711965820965,-0.09946689436753453,-2.2506501546560305
4.603157089976713,0.33689313397547754,5.262717682905908,-0.595640798192038,-2.6700860669395845
0.8736058835121473,5.639431997395792,2.936115406991731,0.6160633378381266,0.9701101959965138
2.202519650038274,5.145133936605559,5.331502006810278,0.8880794249189534,1.794088224248144
4.023531992117086,6.255266523408474,4.9535607541777145,-2.1816288069231873,-1.068025409734895
4.920568287608573,3.2090935220653174,0.7258049188760834,-0.9077950874309684,0.5228834869992128
0.7538841540289141,2.9726215618441474,5.22999697352628,-0.9970723911374796,0.5836966033013128
5.134511195497593,3.6321030548353788,4.417841359434504,0.4335701941264698,0.2789191503235142
3.352998875696597,4.226538916254144,2.3078319440970443,-1.6016240479159305,0.3064720697835471
1.897586161892314,4.735363584999075,2.6609528481205262,-0.37299898867682524,1.4202562899513957
3.695787675782623,4.851036203513461,3.86216612160951,-0.5014098089932195,0.08644299569693348
3.2075779056394413,1.4759458461953132,2.550613624202448,-0.4457765849594375,-0.2515518683964465
0.40692095745668433,1.596979534714788,6.024198986858274,0.325414050543572,2.2883306715120075
3.8038279866106044,0.9145112085148823,2.996445865246662,-0.6439220549606579,-0.6245357227312374
0.568940640974555,3.0999273168110246,3.033249176471447,0.8918148540582822,0.44234417366416995
6.147755617267398,3.6479325068443145,0.09521520451822439,-0.8344707818551016,-0.9469083264587118
1.7652702937196398,1.702790990601691,5.316636768199141,-1.9424792370416917,1.2577088049594853
6.125503377094068,6.154790754479379,2.70799087962698,1.1949345341120392,0.21992308323080656
1.0301959104570895,4.011073165266536,4.5449576667304505,-0.14936120064168013,-0.24975313208126876
1.321275765141729,0.3776685625907669,0.3655443052098875,-0.354738668347235,2.841420353931284
3.5471341215076033,2.4576434399113953,2.6843335770574837,-0.6987780916574017,0.001740254452963108
2.6643410295108376,2.86457079592479,2.154332464817025,0.010417529455863606,0.7600400072667044
5.987214076201796,5.151880275073576,3.002618621330995,1.0950011660642465,-0.2813979836862096
0.11933923107093905,5.501410079860269,0.909561088841792,2.7510035400371193,-0.25136587775171715
0.09694420717146758,0.03846356255712955,2.687501799508923,1.0365021039306628,0.5451030132751751
4.683760808827882,1.8136316569828477,1.9847451690799043,0.3608672213945491,0.022095048451672317
5.342545769558996,5.740671008227807,2.2614668511227314,1.3889007219629075,-1.102017863320507
5.52018870535781,1.8859995854671732,3.6395577893756927,1.2058965816322296,-0.7884273242878996
1.8611558640997357,0.41830786509779455,1.3694756321632744,-1.811156043354235,1.2315109525760137
4.822919752348469,1.299708350692116,0.09317360663107903,2.095174791027691,-1.221098575682357
3.754285822481472,0.08509024340071687,4.8502198347071515,-2.326079144449375,-0.5468713942948433
5.989078880808135,0.10214940385699327,5.902194199258921,2.7790007246186086,-1.0227768314194636
0.14816564173909408,0.7264628789356564,4.453277722966113,2.207706409757064,0.0984545556760218
1.801163824409101,3.126938886669851,4.86047905082346,-0.9488407313583158,-0.35907296628872776
4.022067553454481,1.5065876267889466,5.217635317473543,-0.15490153805823947,-2.4250771392246735
1.2830944745780322,1.9100139678796548,3.3225910089058623,0.2581660807077075,1.1378302372789288
6.085198341040435,3.5592288969501054,1.4186223576429793,0.071914710631323,-1.4123077675669984
1.6195259872049679,0.7514543711137041,1.821340090046012,-1.2631342821152578,0.8276025009977565
2.920988858829041,4.922426550223509,1.5372634065862472,-1.9642272675053951,1.2628478559951677
1.3295302578098855,5.745744185347094,5.265199766432126,1.9158856945084803,1.4588783158067549
4.134136460116515,1.8590246262453016,3.413309935163707,-0.5881568826953939,-1.1050885507904513
6.276410447609768,3.8257906081543744,4.864469271221988,-0.5168095516742638,0.0416801287901718
2.476578106194473,3.4578318266944383,4.1416310907102565,-0.6424346539122128,-0.33086801698134005
5.975259648525831,4.4706425116773865,6.155229009914275,-0.1963905502500044,-1.934840128444613
0.4219022464842587,2.015911512808876,6.18581878187467,-0.5459752524486797,1.7747536145714724
3.9977256879863114,0.7265746155646585,1.0691055553659017,0.23898454210941944,-2.225674287482635
3.332061871343055,5.56591898741142,0.6015928008739571,-2.8435414304914737,0.2387216429958164
5.083000899287733,5.0615595312628825,2.7779918264058465,0.5474718322341305,-1.2426289223122937
2.5664826912294685,1.9624911486237677,3.005921300632784,-0.7078216865804511,0.5102229020858484
4.812720026942029,3.7411116337607604,2.1881091978372837,-0.7948629631698767,-1.1980393704028112
0.2306127061479735,4.193204738038708,1.9434061006524532,1.6854142769458458,-0.6461379644121076
2.501262699171822,4.656660794882427,2.13559126372296,-1.1520982262092525,1.4957223012395873
0.9408335992427127,3.8939515349566958,2.9398658940018394,0.790452846722774,0.8123855068879697
1.3845523014253633,5.4007152004146475,2.3824328513544564,0.09461445077043773,1.7182137390435943
3.1712835569725013,3.653166798193427,0.6660994506889938,0.21298232057734912,1.4202164515663804
2.323210321863572,4.664296287514665,5.117186737289884,0.973954747563199,0.9321076404922846
5.817104721427248,3.6923346902141705,2.492315335400873,0.7417123339505252,-1.0690400838223706
4.177677597482595,1.4270585087886567,1.2074882809698002,1.1322466341894155,-0.9832981321843166
5.138960619248145,3.829446414001428,3.4931692293058334,0.5106084776585071,-0.5742988885019771
2.7054594742041345,4.9249447683936625,5.205976171188541,0.27909574227017353,1.664289171692396
3.945901893854393,4.586169962824724,5.183392682957888,-0.9116015724967541,0.9708139024194374
0.03821803289782269,4.073803692249096,6.0862156536472,-0.2811739200712755,-1.485534082693921
3.5113366573758418,1.632499549113479,6.0185882361683225,-0.34815696709623956,-2.2558510144702133
1.0268209547320393,6.0898535323278145,1.8272489741336428,0.30323850423374266,2.0584766084425254
2.0058881703482165,1.630623369343021,2.628546969017381,-0.3016652142796352,0.4137452568293665
5.504150755223212,4.316776737243887,5.5800274900357305,-1.1642033741146602,-0.7862535242960704
3.254230671698944,1.8765104259932146,1.1106775375064126,0.4117200933747349,-1.0679141613426513
3.4406344300340193,2.2820239806181823,1.6171983360551347,0.38312894463528996,0.04448622737229602
1.9009386433909323,6.145535767350392,2.8861117350184897,-0.5784303847385307,0.9295097159436605
0.7156996490464784,1.7526490144237652,1.5641375639148425,-0.6558861228434201,0.5020371180005282
3.1545792411078013,0.9089016188438162,5.917344225193421,-2.453580692232665,-1.3375632996490352
3.2051853597062907,6.116815892373729,2.394360811612242,-1.3327250648099251,-0.7122400364202218
4.602203974828693,0.9758315272389568,2.5162816952499134,0.4135237196220669,-0.6708255310407533
0.8269930929770153,5.439951472460234,4.303205749028386,1.2642527182750982,-0.19120511645456773
2.009850502048918,4.8499052320647875,0.8630008039422489,0.5441024804450862,2.441708467678616
0.016156056275839287,5.932171165945714,1.5389577523350109,2.3028601210013364,0.6210370084769352
3.209008893095774,2.409922089520722,5.014204784506966,-0.564907080906714,-1.6188723746020237
1.2295913015008872,3.2427310828939433,5.413077306539928,-0.7989207285854724,-0.47347514588575496
1.0840541694894776,1.8417906594859104,1.9018549067305823,-0.394012294919511,0.10458029604297003
2.744481775286566,5.690839381256197,4.545940330571614,-0.5561658166998527,1.6255735365925494
6.145260063191039,0.8669395781680442,0.10973850783687678,2.4047257276615035,1.2724565685362856
3.5200748405379327,4.082498394017657,0.7499870846717146,-1.158635958195269,1.4773156037085982
1.387026263074358,3.8741471426912573,4.715882413618109,-0.14694372216802065,-0.394625309315239
0.7810429071911998,2.1974688708484593,4.411707816620279,0.170763879213634,1.7607554338915894
4.371474402396944,4.21501908697678,3.880512160990902,-0.008021112355500959,-0.29815383121504146
5.982005847150018,1.8084204781748892,4.987818076535326,1.9961383899022263,0.9116264139699591
4.645352001108652,2.8498082362213815,3.440226669994396,0.2240331088938387,-1.059631784259827
4.920799606518575,1.838567234683574,2.8227183040008015,0.10800420241828546,-0.676631353884263
4.948440190428431,3.648202697421773,5.494513742762518,-0.39639152167995834,0.7633441697322569
6.055299294322453,3.688896653884122,4.579251531427449,-0.16047724847971384,0.4427671563314072
5.2386195402306805,0.8320378857504226,1.9939875208116054,1.270669691959404,-0.09774566568453269
6.003547279533379,3.8116093410977796,3.1940958748002393,0.9399107779429631,-0.22800128937625835
3.826118901221073,3.8199668681832657,4.247956852577326,0.21405673245014423,-0.2766477139918533
2.4988430638218944,5.411730064589245,4.300453419258675,0.08051486094891847,1.249884786516263
0.5524459856797137,4.938627632022437,1.5227310272394357,2.2983484314365987,0.48026395752308815
4.491494446353747,3.971249991382971,4.4517805326727204,0.14904851419682863,0.18581777160422402
5.542298373717417,5.604906990942501,5.071784337656655,0.016677948588147307,-2.1525414409815977
0.12235531124239801,2.421596566715844,3.94500426910603,1.1447622637089019,0.8890657969489274
2.2661241599057997,3.391977319169364,3.543695301999602,-0.8049656614529669,0.40381644326788
5.809388334154593,4.059970220420073,6.233132286445093,-0.9361271093597867,-1.2707196527554494
2.86236911294812,3.9609421570522287,0.5357444565004652,0.3713406358882355,1.6698572755390826
5.7991274714299665,0.11648444714102474,3.7033953494699428,0.8371191884971865,-1.0177370080804975
1.6954909144372303,5.797238263669125,0.08688040607040835,0.5000169563541358,2.890286105794571
3.28817754313775,2.358789859808027,0.4807781010611391,0.8030165458638983,-0.895032694514582
5.0768717048071625,2.854487023410695,2.5387591831203444,-0.2224417235450466,-0.80239550119276
3.824395050907393,4.4451168938660315,5.987971193711744,-1.299508834344452,1.2767034896169207
4.875783518690303,2.341171551322989,2.178979489970727,-0.24210777040038922,-0.15397345127086257
6.205128487695509,2.7659213235094815,2.9676640806513617,0.9075416993812067,-0.22690778317771293
0.5638258180421817,5.612948640127804,3.876264175418436,1.0305093985521596,-0.15952483973383136
3.0151421753325933,4.38257910478154,0.00339613843501858,-0.1138788734510024,1.9230177752883078
0.17771827251861982,2.7010400552266005,6.117673342279526,-0.8910617088770677,0.8519698938660882
3.6674201188137645,3.4288861610307406,4.899480271615135,0.6639113415583536,-0.31561698906736113
2.6915361218061986,5.960655691651662,2.253828892486661,-1.7059644027806655,0.13701321146728407
4.384390600207267,4.488407949480424,4.582171992375808,-0.5431376371769796,0.3538744053240668
1.9155254169980331,4.266698085316025,2.6761504135672327,-0.18687005382178745,1.376977796879237
3.8304848131070948,3.474170934955345,1.1227048826738784,-0.7923120551474516,1.0572670623654101
4.318560179279613,0.9181245533512831,5.462510479098207,-0.17518251053438227,-2.745523603586094
0.6883102253646216,4.531010148792401,0.7787502033899094,2.2174467504706463,-0.5202729289560666
0.4023031270297086,5.647331956091711,0.8340417566623882,2.7180705364181272,0.7251538992129961
5.112939773529179,2.3276925957387684,3.323385785724022,0.5621119633407594,-0.9783761851282026
0.6449141506795629,1.7312133227075532,3.5979271770674,1.0306896622392479,0.9897717140512633
0.2985490406508336,0.5925966846217652,0.9198938977740782,1.346346631795536,2.0432062262158244
4.7665427326317165,6.030280597809145,3.719146861310018,-0.5131265688567419,-1.0497401343543884
6.143722014667584,5.044455117130993,0.7508035417300433,1.9912674607755827,-1.7075547311631487
2.1176680047817844,5.584691848068834,1.0024517742905883,-1.1208041267286908,2.502042264594448
4.6467231640874935,6.204300645263177,4.650935110506814,-1.188522283776491,-1.7828651581867296
2.483602587990002,0.35114220498970095,6.103159064296703,-2.6283130573567135,1.3814485319315273
2.662745471603135,0.32290887851987193,4.726897962387321,-1.7344346124942445,1.6060789438600156
6.163879786412017,5.513119699763602,0.16587578960126992,2.3722884832770657,-1.5577069221224225
1.5018360097686168,1.8564071755140668,3.3833662267877687,-0.010966253738793452,1.225198983558144
5.2072411594003745,6.161392081935037,2.7043794415029607,0.90347751017657,-0.8133129190395839
2.8215664318240137,0.547190830629074,1.0553385679325584,-2.207852285790889,-0.8693549916136034
3.72054885477402,4.222806956573045,3.408314281909243,-0.5776718280615838,-0.4884067881194839
4.609899297944008,4.412763792583636,0.029722055474131336,-1.9540051132648708,-0.2395418525316203
5.354224544937693,2.8805324276255404,4.610699332748056,1.188334056676371,0.40285538254386016
0.8487095167601999,0.4955622724421792,0.2778900186095048,0.8342014266063398,2.7235620066717434
2.4418574679267873,2.960802532740242,1.7817676680186056,0.4923697372165472,0.6570402204948772
5.630258818161294,2.3300809442937753,1.8660791570876007,-0.23226913443719877,-0.004093477828885306
1.1515124160726278,4.267887051210748,4.283085302513421,0.0949835771534897,-0.12107749101177628
1.5839303880524163,1.2247697027914684,5.128201999017028,-1.0410602204082782,2.323255973662089
2.0603312512746887,4.735711804711452,0.8290669445333209,0.6280090980436098,2.3471439917390162
4.201100748807791,0.4047858454890587,0.49263898337342094,-0.21899000978450217,-2.792819852532878
0.606346878647899,4.211744898676797,5.832213122031979,0.588791187939985,-1.3655336007127339
5.692111365721391,4.644418044379352,3.125279782107538,0.843157241642426,-0.5673472115168661
4.810376401496247,4.007600996533592,4.543877450853216,-0.02370697511253006,0.2892416707553038
0.5292046679009235,5.338398315066921,5.903695221033,2.47832331565676,-0.6127901040883352
3.8151941748448412,2.34115208846513,1.951403303280113,-0.04066637692145875,0.21766922399799127
2.801201621489567,2.3057399418256637,2.8576002209107108,-0.6685640517527214,0.4045815219274618
5.409463145883698,5.6182054295973005,0.943429637347405,1.5020616944806005,-2.3269431303814643
1.5884459413000305,3.0202431476289155,2.3878078970968626,0.6350362267474152,0.6595579096933031
5.918440574257596,0.08230504787490696,4.919551381691487,1.819386997605032,-1.6325783311724853
0.08924491874469327,2.5630006264776823,0.4003794256226771,-0.8826646090344892,0.6480265808709508
4.369234446477754,4.749828655943725,5.382053243920199,-1.6460591333619752,0.29377523831128816
2.4530840350561887,4.631362537878919,5.0324256355323245,0.8242720672839782,0.9191066846846951
0.7878995751624592,1.165005821327402,3.678603798162193,1.1275258644320874,1.0302337249162283
1.829596957347967,3.0271380339924057,0.3257678986249872,0.3409118047926689,-0.9144192674991081
3.853027761194488,4.216379771735828,2.8489843135845403,-1.0482949788477225,-0.6730589028951597
5.00505018347193,5.044400079214956,3.40036895358348,0.11183586901196563,-0.7693794247376663
5.517794806371491,0.24141649289285913,6.012400717126086,2.2874066666053956,-1.9068381056298347
4.025194253975376,1.0919068594081087,4.945557756828139,-1.043976426787158,-2.28773881122342
